symbol,date,abertura,alta,baixa,fechamento,volume,adjclose,dividendo
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 5))",12.0,12.930000305175781,11.84000015258789,12.789999961853027,21756300,12.789999961853027,
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 6))",12.670000076293945,13.279999732971191,12.180000305175781,12.930000305175781,18306600,12.930000305175781,
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 7))",13.050000190734863,13.420000076293945,12.989999771118164,13.289999961853027,8754300,13.289999961853027,
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 10))",13.319999694824219,13.329999923706055,12.779999732971191,13.050000190734863,8352000,13.050000190734863,
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 11))",13.0,13.140000343322754,12.430000305175781,13.0,10561400,13.0,
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 12))",13.149999618530273,13.5600004196167,13.010000228881836,13.15999984741211,9929200,13.15999984741211,
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 13))",13.319999694824219,13.4399995803833,12.770000457763672,13.0,13953700,13.0,
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 14))",13.0,13.25,12.680000305175781,12.850000381469727,20912200,12.850000381469727,
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 17))",12.770000457763672,13.229999542236328,12.520000457763672,13.229999542236328,11853600,13.229999542236328,
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 18))",13.220000267028809,13.819999694824219,13.15999984741211,13.5600004196167,13055600,13.5600004196167,
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 19))",13.670000076293945,13.880000114440918,13.260000228881836,13.789999961853027,13199500,13.789999961853027,
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 20))",13.84000015258789,13.899999618530273,13.5,13.600000381469727,9042700,13.600000381469727,
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 21))",13.630000114440918,13.84000015258789,13.520000457763672,13.75,11500100,13.75,
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 24))",13.800000190734863,14.079999923706055,13.609999656677246,13.979999542236328,5824400,13.979999542236328,
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 25))",14.289999961853027,14.59000015258789,13.949999809265137,14.119999885559082,8994000,14.119999885559082,
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 26))",14.149999618530273,14.149999618530273,13.5600004196167,14.140000343322754,14999300,14.140000343322754,
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 27))",14.420000076293945,14.420000076293945,13.720000267028809,13.84000015258789,10057800,13.84000015258789,
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 28))",13.920000076293945,14.069999694824219,13.699999809265137,13.9399995803833,4351800,13.9399995803833,
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 31))",14.0,14.149999618530273,13.84000015258789,13.899999618530273,7882400,13.899999618530273,
MRVE3,"('MRVE3.SA', datetime.date(2023, 8, 1))",13.880000114440918,13.899999618530273,13.640000343322754,13.890000343322754,6691500,13.890000343322754,
